"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"115363","1.0","1154","[""PSYCH""]","[""HBS"", ""IST""]","","","","[""Staff""]","100","[""RNS 150""]","""Principles: Psych""","125","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","""Principles of Psychology""","""Research""","2017"
"115364","0.25","30516","[""PSYCH""]","","","","","[""Dana Gross""]","200","[""TBA""]","""India Interim Orientation Seminar""","219","false","","1","""C""","20171","[""M 0700-0900PM""]","","""Research""","2017"
"115365","1.0","1170","[""PSYCH""]","[""HBS""]","","","","[""Charles Huff""]","200","[""RNS 190"", ""RNS 190""]","""Social Psychology""","249","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115366","1.0","1172","[""PSYCH""]","","","","","[""Anna Erickson""]","200","[""RNS 290""]","""Indust/Org Psychology""","250","false","","1","""O""","20171","[""Th 0700-1000PM""]","""Industrial/Organizational Psychology""","""Research""","2017"
"115367","1.0","1186","[""PSYCH""]","","","","","[""Anna E. Johnson""]","300","[""RNS 124""]","""Sem: Stress & Development""","390","false","""A""","1","""O""","20171","[""MWF 1255-0150PM""]","""Issues in Psychology""","""Seminar""","2017"
"115368","1.0","1186","[""PSYCH""]","","","","","[""Shelly D. Dickinson""]","300","[""RNS 204""]","""Sem: Neuro Topics & Conference""","390","false","""B""","1","""C""","20171","[""TTh 0840-1030""]","""Issues in Psychology""","""Seminar""","2017"
"115369","1.0","27326","[""RACE""]","[""ALS-L"", ""MCD""]","","","","[""Jennifer Kwon Dobbs""]","200","[""RML 520""]","""Sem: Race, Gender, Sexuality""","250","false","","1","""C""","20171","[""MWF 0905-1000""]","""Topical Seminar""","""Seminar""","2017"
"115370","1.0","31140","[""REL""]","[""BTS-T"", ""WRI""]","","","","[""Anthony Bateza""]","200","[""OM 310"", ""OM 310""]","""Blessed are the Happy?""","205","false","","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Blessed are the Happy? Virtue, Happiness, & Good Life in Christian Tht""","""Research""","2017"
"115372","1.0","1206","[""REL""]","[""BTS-T"", ""ORC""]","","","","[""Margaret Odell""]","200","[""OM 240""]","""The Biblical God""","222","false","","1","""O""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"115373","1.0","1214","[""REL""]","[""BTS-T""]","","","","[""John Barbour""]","200","[""OM 030""]","""God and Faith in Autobiography""","233","false","","1","""O""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115380","1.0","26722","[""REL""]","[""EIN""]","","","","[""John Barbour""]","200","[""OM 305""]","""Travel and Ethics""","277","false","","1","""O""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"115381","1.0","1243","[""REL""]","[""BTS-T"", ""WRI""]","","","","[""Gregory A. Walter""]","300","[""OM 240""]","""History of Christian Thought III""","304","false","","1","""O""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"115382","1.0","1311","[""SOAN""]","[""HBS"", ""MCG""]","","","","[""Andrea C. Conger""]","200","[""OM 030"", ""OM 030""]","""Gender/Cross-Cultural/Perspective""","261","false","""A""","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Gender in Cross-Cultural Perspective""","""Research""","2017"
"115383","1.0","1311","[""SOAN""]","[""HBS"", ""MCG""]","","","","[""Andrea C. Conger""]","200","[""OM 030"", ""OM 030""]","""Gender/Cross-Cultural/Perspective""","261","false","""B""","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Gender in Cross-Cultural Perspective""","""Research""","2017"
"115384","1.0","1306","[""SOAN""]","[""HBS"", ""MCD""]","","","","[""Marc David""]","200","[""TBA""]","""Race/Class-Am Culture""","264","false","""B""","1","""C""","20171","[""MWF 0200-0255PM""]","""Race and Class in American Culture""","""Research""","2017"
"115385","1.0","31158","[""SOAN""]","[""HBS"", ""MCD""]","","","","[""David C. Schalliol""]","200","[""TBA""]","""Urban Sociology""","269","false","","1","""C""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"115386","1.0","1347","[""SPAN""]","","","","","[""Maggie Broner""]","300","[""TOH 312""]","""Comp Hisp: Stories of Immigration""","315","false","","1","""O""","20171","[""MWF 1255-0150PM""]","""Comparative \""Hispanidades\""""","""Topic""","2017"
"115387","1.0","1377","[""THEAT""]","[""ORC""]","","","","[""William Sonnega""]","100","[""TB 216""]","""Public Speaking""","120","false","","1","""C""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"115388","1.0","1379","[""THEAT""]","[""ALS-A""]","","","","[""James McKeel"", ""Dona W. Freeman""]","100","[""TB Haugen"", ""TB Haugen""]","""Acting-Lyric Stage""","131","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Acting for the Lyric Stage""","""Research""","2017"
"115403","1.0","26169","[""WMGST""]","","","","","[""Anna Kuxhausen""]","100","[""TBA""]","""Intro Womens/Gender St""","121","false","""B""","1","""O""","20171","[""MWF 0905-1000""]","""Introduction to Women's and Gender Studies""","""Research""","2017"
"115655","1.0","295","[""CSCI""]","[""EIN"", ""ORC""]","","","","[""Charles Huff""]","200","[""RNS 203"", ""RNS 203""]","""Ethical Issues in Software Design""","263","false","","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115656","1.0","297","[""CSCI""]","","","","","[""Richard Allen""]","200","[""RNS 203""]","""Programming Languages""","276","false","","1","""C""","20171","[""MWF 0800-0855""]","","""Research""","2017"
"115663","1.0","10","[""AMST""]","[""HWC""]","","","","[""Eric J. Fure-Slocum""]","200","[""OM 340""]","""Top: American Populisms""","210","false","","1","""O""","20171","[""MWF 0905-1000""]","""American Studies: A Topical Approach""","""Topic""","2017"
"115664","0.25","152","[""BIO""]","","","","","[""Kevin M. Crisp"", ""Sarah Amugongo""]","200","[""RNS 254""]","""Top: Human Gross Anatomy""","291","false","""C""","1","""C""","20171","[""F 0200-0400PM""]","""Topics in Biological Research""","""Topic""","2017"
"115669","1.0","1064","[""ESTH""]","","1064","","","[""Jennifer M. Holbein""]","300","[""SAC 103""]","""Physiology/Exercise""","375","false","","1","""O""","20171","[""MWF 1045-1140""]","""Physiology of Exercise""","""Research""","2017"
"115670","0.0","1065","[""ESTH""]","","1064","","","[""Jennifer M. Holbein""]","300","[""SAC 103""]","""Physiology/Exercise Lab""","375","false","""A""","1","""C""","20171","[""T 0800-1100""]","","""Lab""","2017"
"115671","0.0","1065","[""ESTH""]","","1064","","","[""Jennifer M. Holbein""]","300","[""SAC 103""]","""Physiology/Exercise Lab""","375","false","""B""","1","""O""","20171","[""Th 0800-1100""]","","""Lab""","2017"
"115672","0.5","19357","[""ESTH""]","","","","","[""Jennifer M. Holbein""]","300","[""SAC 103""]","""Research:""","396","false","","1","""O""","20171","[""MWF 1150-1245PM""]","""Directed Undergraduate Research""","""Topic""","2017"
"115674","1.0","1125","[""PSCI""]","","","","","[""Daniel Hofrenning""]","200","[""TBA"", ""TBA""]","""Parties & Elections""","255","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Political Parties and Elections""","""Research""","2017"
"115675","1.0","1128","[""PSCI""]","[""HBS""]","","","","[""Melanie S. Meinzer""]","200","[""TBA"", ""TBA""]","""World Politics""","258","false","""B""","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115697","1.0","29357","[""ID""]","[""WRI""]","29357","","","[""Richard Brown""]","200","[""RNS 202""]","""HiPerCiC Collaborative Web Apps""","259","false","","1","""C""","20171","[""MWF 0200-0255PM""]","""HiPerCiC: Collaborative Web Applications""","""Research""","2017"
"115698","0.0","29358","[""ID""]","","29357","","","[""Richard Brown""]","200","[""RNS 202""]","""HiPerCiC Custom Web Apps Lab""","259","false","""A""","1","""O""","20171","[""MWF 0115-0159PM""]","","""Lab""","2017"
"115699","0.0","29358","[""ID""]","","29357","","","[""Richard Brown""]","200","[""RNS 202""]","""HiPerCiC Custom Web Apps Lab""","259","false","""B""","1","""O""","20171","[""MWF 0256-0340PM""]","","""Lab""","2017"
"115700","1.0","21530","[""JAPAN""]","","","","","[""Rika Ito""]","300","[""TOH 312""]","""Special Topics/Japanese""","320","false","","1","""C""","20171","[""MWF 0200-0255PM""]","""Special Topics in Japanese""","""Research""","2017"
"115701","1.0","19412","[""PHYS""]","","","","","[""Amy Kolan""]","300","[""RNS 297""]","""Research:""","396","false","","1","""C""","20171","[""M 0100-0400PM""]","""Directed Undergraduate Research""","""Research""","2017"
"115702","1.0","1132","[""PSCI""]","[""MCG""]","","","","[""Kristina Thalhammer""]","200","[""TBA""]","""Latin American Politics""","264","false","","1","""O""","20171","[""MWF 0800-0855""]","","""Research""","2017"
"115820","1.0","602","[""HIST""]","[""HWC""]","","","","[""Anna Kuxhausen""]","200","[""OM 010""]","""Wmn/Gender/Mod Europe""","239","false","","1","""C""","20171","[""MWF 1045-1140""]","""Women and Gender in Modern Europe""","""Research""","2017"
"115835","1.0","59","[""ART""]","[""ALS-A"", ""MCG""]","","","","[""Karil J. Kucera""]","100","[""CAD 305""]","""World Architecture""","161","false","","1","""C""","20171","[""MWF 1255-0150PM""]","""History of World Architecture""","""Research""","2017"
"115836","1.0","794","[""MEDIA""]","[""ORC""]","","","","[""William Sonnega""]","200","[""TB 216"", ""TB 216""]","""Media and Screen Cultures""","260","false","","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"115840","1.0","1269","[""RUSSN""]","[""FOL-R""]","","","","[""Staff""]","200","[""TOH 212""]","""Conversation & Composition""","251","false","","1","""O""","20171","[""MWF 0200-0255PM""]","""Conversation and Composition""","""Research""","2017"
"115841","1.0","1272","[""RUSSN""]","[""ALS-L"", ""WRI""]","","","","[""Marc Robinson""]","200","[""TOH 212""]","""Intro Russ Lit I-Tr""","261","false","","1","""O""","20171","[""MWF 1255-0150PM""]","""Introduction to Russian Literature""","""Research""","2017"
"115854","1.0","816","[""MUSIC""]","","","","","[""Staff""]","200","[""CHM 239"", ""CHM 239""]","""Chromatic Musicianship and Form""","212","false","""D""","1","""C""","20171","[""MWF 0800-0855"", ""Th 0800-0920""]","","""Research""","2017"
"115855","0.5","31178","[""MUSIC""]","","","","","[""Anton Armstrong""]","200","[""CHM 233""]","""Fundamentals of Vocal Development""","290","false","","1","""O""","20171","[""MWF 1255-0150PM""]","""Fundamentals of Vocal Development for Instrumentalists""","""Research""","2017"
"115860","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""OM 240"", ""OM 240""]","""Bible/Culture/Commun""","121","false","""S""","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Bible in Culture and Community""","""Research""","2017"
"115861","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""OM 240"", ""OM 240""]","""Bible/Culture/Commun""","121","false","""T""","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Bible in Culture and Community""","""Research""","2017"
"115862","1.0","1202","[""REL""]","[""EIN""]","","","","[""Jamie A. Schillinger""]","200","[""OM 210"", ""OM 210""]","""Christ/Islamic Ethics""","217","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Christian and Islamic Ethics: Conflicts and Cross-Pollination""","""Research""","2017"
"115883","0.25","30304","[""DANCE""]","[""SPM""]","","","","[""Staff""]","100","[""CAD Studio 2"", ""CAD Studio 2""]","""Top: Hip Hop""","107","false","""B""","1","""C""","20171","[""T 0800-0855"", ""Th 0800-0850""]","""Topics in Rhythm in Dance""","""Topic""","2017"
"115884","1.0","2270","[""PSCI""]","[""WRI""]","","","","[""J. Patrick Dale""]","300","[""TBA""]","""Sem: Becoming European""","385","false","","1","""C""","20171","[""MWF 0905-1000""]","""Seminar: Becoming European: Central Europe's Entry into the European U""","""Seminar""","2017"
"115886","1.0","1218","[""REL""]","[""HWC""]","","","","[""Staff""]","200","[""OM 210"", ""OM 210""]","""Judaism""","248","false","","1","""O""","20171","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"115914","1.0","31451","[""CLASS""]","[""HWC"", ""WRI""]","","","","[""Christopher M. Brunelle""]","200","[""TOH 310"", ""TOH 310""]","""Gender/Sexuality in Ancient World""","240","false","","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Gender and Sexuality in the Ancient World""","""Research""","2017"
"115915","1.0","31452","[""EDUC""]","[""WRI""]","","","","[""Jill A. Watson""]","200","[""TOH 214"", ""TOH 214""]","""Second Language Acquisition""","250","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"115916","1.0","31453","[""ENGL""]","[""ALS-L""]","","","","[""Bjorn Nordfjord""]","200","[""RML 525""]","""Crime Fiction""","283","false","","1","""C""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"115917","0.25","16220","[""HIST""]","","","","","[""Eric R. Becklin""]","200","","""FLC - Chinese""","250","false","","1","""O""","20171","","","""FLAC""","2017"
"115918","1.0","31456","[""PHIL""]","[""EIN""]","","","","[""Michael Fuerstein""]","200","[""TBA""]","""Ethics, Economics & the Marketplace""","258","false","","1","""O""","20171","[""MWF 1255-0150PM""]","""Ethics, Economics, and the Marketplace""","""Research""","2017"
"115923","0.25","199","[""CHEM""]","","196","","","[""Adam Dittmer""]","200","[""RNS 340""]","""Synthesis Lab I""","253","true","""E""","1","""C""","20171","[""W 0200-0500PM""]","""Synthesis Laboratory I""","""Lab""","2017"
"115924","1.0","51","[""ART""]","[""ALS-A"", ""HWC""]","","","","[""Matthew Rohn""]","200","[""CAD 305""]","""Art 1880-1945""","252","false","","1","""O""","20171","[""MWF 0800-0855""]","""Art 1880-1945 \""The Shock of the New\""""","""Research""","2017"
"115939","0.25","31479","[""ASIAN""]","","","","","[""Ka F. Wong""]","200","","""FLC - Chinese""","268","false","","1","""C""","20171","","","""FLAC""","2017"
"115946","1.0","493","[""FREN""]","","","","","[""Maria Vendetti""]","300","[""TOH 314""]","""Sem: French/Francophone Film""","373","false","","1","""C""","20171","[""M 0600-0900PM""]","""Genre Studies""","""Seminar""","2017"
"115947","1.0","777","[""MGMT""]","[""HBS""]","","","","[""Sian E. Muir""]","200","[""TBA""]","""Marketing""","250","false","","1","""C""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"115988","1.0","259","[""ECON""]","[""HBS""]","","","","[""Staff""]","100","[""TBA""]","""Principles of Econ""","121","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","""Principles of Economics""","""Research""","2017"
"115989","0.25","1017","[""ESAC""]","[""SPM""]","","","","[""Matthew C. McDonald""]","100","[""Tostrud Ctr""]","""Wt Training-Men""","141","false","""B""","1","""O""","20171","[""MW 1150-1245PM""]","""Weight Training Men""","""Research""","2017"
"115990","0.25","1020","[""ESAC""]","[""SPM""]","","","","[""Kurt Anderson""]","100","[""Tostrud Ctr""]","""Badminton""","151","false","""E""","1","""C""","20171","[""MW 1150-1245PM""]","","""Research""","2017"
"115991","1.0","1255","[""REL""]","","","","","[""L. DeAne Lagerquist""]","300","","""Religion & Immigration in US""","396","false","","1","""O""","20171","","""Directed Undergraduate Research""","""Research""","2017"
"115992","1.0","498","[""WRIT""]","[""FYW""]","","","","[""Sean F. Ward""]","100","[""RNS 124"", ""RNS 124""]","""First-Year Writing""","111","false","""P""","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"115998","1.0","259","[""ECON""]","[""HBS""]","","","","[""Ashley Hodgson""]","100","[""TB 227""]","""Principles of Econ""","121","false","""E""","1","""O""","20171","[""MWF 0905-1000""]","""Principles of Economics""","""Research""","2017"
"116007","1.0","17673","[""ART""]","","","","","[""Staff""]","200","[""TBA"", ""TBA""]","""Top: Soft Sculpture""","240","false","","1","""C""","20171","[""T 1145-0245PM"", ""Th 1245-0345PM""]","""Topics in the Fine Arts""","""Topic""","2017"
"116008","1.0","1200","[""REL""]","[""BTS-T""]","","","","[""Anthony Bateza""]","200","[""OM 310"", ""OM 310""]","""Reformation Theology""","214","false","","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"116009","1.0","1217","[""REL""]","[""MCG"", ""WRI""]","","","","[""Jamie A. Schillinger""]","200","[""OM 020"", ""OM 020""]","""Islam - Religion & Community""","246","false","","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Islam -- Religion and Community""","""Research""","2017"
"116037","1.0","31454","[""MATH""]","","","","","[""Matthew Richey""]","200","[""TOH 186""]","""Intro to Mathematical Reasoning""","232","false","","1","""O""","20171","[""MWF 1150-1245PM""]","""Introduction to Mathematical Reasoning""","""Research""","2017"
"116045","1.0","1205","[""REL""]","[""BTS-T""]","","","","[""James Hanson""]","200","[""OM 030""]","""Jesus in Script/Trad""","221","false","","1","""C""","20171","[""MWF 0905-1000""]","""Jesus in Scripture and Tradition""","""Research""","2017"
"116051","1.0","857","[""MUSIC""]","","","","","[""Staff""]","300","[""CHM 224""]","""Top: Women in Classical Music""","345","false","""B""","1","""O""","20171","[""MWF 0200-0255PM""]","""Advanced Study in Music History""","""Topic""","2017"
"116056","1.0","1240","[""REL""]","[""BTS-T""]","","","","[""Benjamin E. Heidgerken""]","200","[""OM 010"", ""OM 010""]","""Roman Catholic Theology""","263","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
